,Altimeter,AltimeterFlag,Date,DewPointCelsius,DewPointCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,DryBulbFarenheit,DryBulbFarenheitFlag,HourlyPrecip,HourlyPrecipFlag,PressureChange,PressureChangeFlag,PressureTendency,PressureTendencyFlag,RecordType,RecordTypeFlag,RelativeHumidity,RelativeHumidityFlag,SeaLevelPressure,SeaLevelPressureFlag,SkyCondition,SkyConditionFlag,StationPressure,StationPressureFlag,StationType,Time,ValueForWindCharacter,ValueForWindCharacterFlag,Visibility,VisibilityFlag,WBAN,WeatherType,WeatherTypeFlag,WetBulbCelsius,WetBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WindDirection,WindDirectionFlag,WindSpeed,WindSpeedFlag
99,29.64,,20120603.0,9.4, ,49.0, ,11.7, ,53.0, ,  T, , , , , ,AA, ,86.0, ,29.64, ,BKN013 OVC019, ,29.61, ,11.0,2354.0, , ,10.0, ,14739.0, , ,10.5, ,51.0, ,20.0, ,14.0, 
100,29.64,,20120604.0,9.0, ,48.0, ,12.0, ,54.0, , , , , , , ,SP, ,80.0, ,M, ,BKN017 BKN023 OVC028, ,29.61, ,11.0,10.0, , ,9.0, ,14739.0, , ,10.4, ,51.0, ,10.0, ,11.0, 
101,29.64,,20120604.0,9.0, ,48.0, ,12.0, ,54.0, , , , , , , ,SP, ,80.0, ,M, ,BKN014 OVC022, ,29.61, ,11.0,20.0, , ,9.0, ,14739.0,-RA, ,10.4, ,51.0, ,360.0, ,13.0, 
102,29.64,,20120604.0,9.4, ,49.0, ,11.1, ,52.0, ,  T, ,8.0, ,8.0, ,AA, ,90.0, ,29.63, ,BKN014 BKN020 OVC027, ,29.61, ,11.0,54.0,22.0, ,10.0, ,14739.0, , ,10.2, ,50.0, ,10.0, ,15.0, 
103,29.64,,20120604.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,SCT014 BKN020 OVC028, ,29.61, ,11.0,101.0,22.0, ,7.0, ,14739.0,-RA, ,9.9, ,50.0, ,10.0, ,16.0, 
104,29.64,,20120604.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,BKN014 OVC023, ,29.61, ,11.0,113.0, , ,10.0, ,14739.0,-RA, ,9.9, ,50.0, ,360.0, ,14.0, 
105,29.63,,20120604.0,8.9, ,48.0, ,10.6, ,51.0, ,  T, , , , , ,AA, ,90.0, ,29.63, ,OVC014, ,29.6, ,11.0,154.0, , ,9.0, ,14739.0, , ,9.7, ,49.0, ,10.0, ,15.0, 
106,29.61,,20120604.0,8.9, ,48.0, ,10.0, ,50.0, ,  T, , , , , ,AA, ,93.0, ,29.6, ,BKN013 OVC019, ,29.58, ,11.0,254.0,25.0, ,7.0, ,14739.0,-RA, ,9.4, ,49.0, ,360.0, ,18.0, 
107,29.61,,20120604.0,9.0, ,48.0, ,10.0, ,50.0, , , , , , , ,SP, ,93.0, ,M, ,SCT011 OVC017, ,29.58, ,11.0,319.0,22.0, ,6.0, ,14739.0,-RA BR, ,9.4, ,49.0, ,360.0, ,13.0, 
108,29.61,,20120604.0,9.0, ,48.0, ,10.0, ,50.0, , , , , , , ,SP, ,93.0, ,M, ,SCT010 BKN014 OVC021, ,29.58, ,11.0,329.0, , ,5.0, ,14739.0,-RA BR, ,9.4, ,49.0, ,350.0, ,14.0, 
109,29.61,,20120604.0,9.0, ,48.0, ,10.0, ,50.0, , , , , , , ,SP, ,93.0, ,M, ,SCT008 BKN013 OVC020, ,29.58, ,11.0,340.0, , ,5.0, ,14739.0,-RA BR, ,9.4, ,49.0, ,350.0, ,13.0, 
110,29.61,,20120604.0,8.9, ,48.0, ,10.0, ,50.0, ,0.01, ,8.0, ,5.0, ,AA, ,93.0, ,29.61, ,BKN010 OVC015, ,29.58, ,11.0,354.0, , ,5.0, ,14739.0,-RA BR, ,9.4, ,49.0, ,360.0, ,14.0, 
111,29.62,,20120604.0,9.0, ,48.0, ,10.0, ,50.0, , , , , , , ,SP, ,93.0, ,M, ,BKN008 OVC014, ,29.59, ,11.0,446.0, , ,5.0, ,14739.0,-RA BR, ,9.4, ,49.0, ,360.0, ,14.0, 
112,29.62,,20120604.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,BKN010 OVC013, ,29.59, ,11.0,452.0, , ,4.0, ,14739.0,-RA BR, ,9.9, ,50.0, ,360.0, ,13.0, 
113,29.62,,20120604.0,8.9, ,48.0, ,10.6, ,51.0, ,  T, , , , , ,AA, ,90.0, ,29.62, ,BKN010 OVC013, ,29.59, ,11.0,454.0,20.0, ,4.0, ,14739.0,-RA BR, ,9.7, ,49.0, ,360.0, ,11.0, 
114,29.62,,20120604.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,BKN009 OVC014, ,29.59, ,11.0,521.0, , ,3.0, ,14739.0,-RA BR, ,9.9, ,50.0, ,10.0, ,15.0, 
115,29.62,,20120604.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,BKN009 OVC014, ,29.59, ,11.0,528.0,21.0, ,2.5, ,14739.0,-RA BR, ,9.9, ,50.0, ,10.0, ,16.0, 
116,29.63,,20120604.0,9.4, ,49.0, ,10.6, ,51.0, ,0.01, , , , , ,AA, ,93.0, ,29.62, ,BKN009 OVC016, ,29.6, ,11.0,554.0,23.0, ,2.5, ,14739.0,-RA BR, ,9.9, ,50.0, ,20.0, ,14.0, 
117,29.63,,20120604.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,BKN009 OVC015, ,29.6, ,11.0,623.0,24.0, ,1.75, ,14739.0,-RA BR, ,9.9, ,50.0, ,20.0, ,16.0, 
118,29.63,,20120604.0,9.4, ,49.0, ,10.6, ,51.0, ,0.01, ,5.0, ,3.0, ,AA, ,93.0, ,29.63, ,BKN009 OVC014, ,29.6, ,11.0,654.0,25.0, ,1.75, ,14739.0,-RA BR, ,9.9, ,50.0, ,30.0, ,21.0, 
119,29.64,,20120604.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,BKN009 OVC014, ,29.61, ,11.0,710.0,26.0, ,2.0, ,14739.0,-RA BR, ,9.9, ,50.0, ,20.0, ,18.0, 
120,29.64,,20120604.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,BKN009 OVC013, ,29.61, ,11.0,732.0,24.0, ,1.5, ,14739.0,BR, ,9.9, ,50.0, ,30.0, ,17.0, 
121,29.65,,20120604.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,BKN009 OVC019, ,29.62, ,11.0,752.0, , ,2.5, ,14739.0,-RA BR, ,9.9, ,50.0, ,40.0, ,17.0, 
122,29.65,,20120604.0,10.0, ,50.0, ,11.1, ,52.0, ,0.03, , , , , ,AA, ,93.0, ,29.65, ,BKN009 OVC019, ,29.62, ,11.0,754.0,24.0, ,2.5, ,14739.0,-RA BR, ,10.5, ,51.0, ,40.0, ,17.0, 
123,29.65,,20120604.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,SCT007 BKN014 OVC019, ,29.62, ,11.0,805.0,26.0, ,1.75, ,14739.0,-RA BR, ,9.9, ,50.0, ,30.0, ,21.0, 
124,29.66,,20120604.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,SCT007 BKN014 OVC020, ,29.63, ,11.0,852.0,29.0, ,2.5, ,14739.0,-RA BR, ,9.9, ,50.0, ,30.0, ,22.0, 
125,29.66,,20120604.0,9.4, ,49.0, ,10.6, ,51.0, ,0.02, , , , , ,AA, ,93.0, ,29.65, ,BKN009 OVC016, ,29.63, ,11.0,854.0,29.0, ,2.0, ,14739.0,-RA BR, ,9.9, ,50.0, ,40.0, ,23.0, 
126,29.66,,20120604.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,SCT009 BKN014 OVC025, ,29.63, ,11.0,910.0,33.0, ,3.0, ,14739.0,-RA BR, ,9.9, ,50.0, ,40.0, ,23.0, 
127,29.66,,20120604.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,SCT009 BKN021 OVC028, ,29.63, ,11.0,920.0,31.0, ,2.0, ,14739.0,-RA BR, ,9.9, ,50.0, ,40.0, ,20.0, 
128,29.67,,20120604.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,BKN009 BKN017 OVC030, ,29.64, ,11.0,925.0,29.0, ,2.0, ,14739.0,-RA BR, ,9.9, ,50.0, ,40.0, ,23.0, 
129,29.67,,20120604.0,9.4, ,49.0, ,10.6, ,51.0, ,0.01, ,8.0, ,3.0, ,AA, ,93.0, ,29.67, ,BKN007 BKN012 OVC030, ,29.64, ,11.0,954.0,32.0, ,2.0, ,14739.0,-RA BR, ,9.9, ,50.0, ,40.0, ,23.0, 
130,29.68,,20120604.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,SCT009 BKN012 OVC024, ,29.65, ,11.0,1052.0,32.0, ,2.0, ,14739.0,-RA BR, ,9.9, ,50.0, ,40.0, ,24.0, 
131,29.68,,20120604.0,9.4, ,49.0, ,10.6, ,51.0, ,0.01, , , , , ,AA, ,93.0, ,29.68, ,SCT009 BKN012 OVC024, ,29.65, ,11.0,1054.0,32.0, ,2.0, ,14739.0,-RA BR, ,9.9, ,50.0, ,40.0, ,25.0, 
132,29.69,,20120604.0,10.0, ,50.0, ,11.0, ,52.0, , , , , , , ,SP, ,93.0, ,M, ,BKN009 BKN015 OVC023, ,29.66, ,11.0,1121.0,33.0, ,2.0, ,14739.0,-RA BR, ,10.5, ,51.0, ,30.0, ,24.0, 
133,29.69,,20120604.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,BKN011 OVC022, ,29.66, ,11.0,1152.0,32.0, ,2.0, ,14739.0,-DZ BR, ,9.9, ,50.0, ,40.0, ,22.0, 
134,29.69,,20120604.0,9.4, ,49.0, ,11.1, ,52.0, ,  T, , , , , ,AA, ,90.0, ,29.69, ,SCT009 BKN013 OVC022, ,29.66, ,11.0,1154.0,32.0, ,2.0, ,14739.0,-DZ BR, ,10.2, ,50.0, ,30.0, ,24.0, 
135,29.69,,20120604.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,BKN009 OVC019, ,29.66, ,11.0,1210.0,33.0, ,2.0, ,14739.0,-DZ BR, ,9.9, ,50.0, ,40.0, ,22.0, 
136,29.7,,20120604.0,9.4, ,49.0, ,11.1, ,52.0, ,0.01, ,4.0, ,1.0, ,AA, ,90.0, ,29.7, ,BKN009 BKN012 OVC019, ,29.67, ,11.0,1254.0,36.0, ,2.0, ,14739.0,-RA BR, ,10.2, ,50.0, ,40.0, ,25.0, 
137,29.7,,20120604.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,SCT009 BKN014 OVC023, ,29.67, ,11.0,1312.0,33.0, ,9.0, ,14739.0, , ,9.9, ,50.0, ,40.0, ,25.0, 
138,29.72,,20120604.0,8.9, ,48.0, ,10.6, ,51.0, ,  T, , , , , ,AA, ,90.0, ,29.71, ,FEW009 BKN012 OVC023, ,29.69, ,11.0,1354.0,33.0, ,6.0, ,14739.0,-RA BR, ,9.7, ,49.0, ,40.0, ,23.0, 
139,29.73,,20120604.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,BKN010 OVC016, ,29.7, ,11.0,1446.0,32.0, ,2.0, ,14739.0,-RA BR, ,9.9, ,50.0, ,40.0, ,23.0, 
140,29.73,,20120604.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,SCT010 OVC016, ,29.7, ,11.0,1452.0,30.0, ,2.5, ,14739.0,-RA BR, ,9.9, ,50.0, ,30.0, ,22.0, 
141,29.73,,20120604.0,9.4, ,49.0, ,10.6, ,51.0, ,  T, , , , , ,AA, ,93.0, ,29.73, ,SCT010 OVC014, ,29.7, ,11.0,1454.0,30.0, ,2.5, ,14739.0,-RA BR, ,9.9, ,50.0, ,30.0, ,23.0, 
142,29.73,,20120604.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,FEW008 BKN014 OVC019, ,29.7, ,11.0,1504.0,33.0, ,3.0, ,14739.0,-RA BR, ,9.9, ,50.0, ,30.0, ,22.0, 
143,29.74,,20120604.0,8.9, ,48.0, ,10.6, ,51.0, ,0.01, ,16.0, ,1.0, ,AA, ,90.0, ,29.74, ,SCT014 BKN018 OVC033, ,29.71, ,11.0,1554.0,31.0, ,6.0, ,14739.0,-RA BR, ,9.7, ,49.0, ,40.0, ,23.0, 
144,29.75,,20120604.0,8.9, ,48.0, ,11.1, ,52.0, ,  T, , , , , ,AA, ,86.0, ,29.75, ,BKN017 BKN024 OVC060, ,29.72, ,11.0,1654.0,31.0, ,10.0, ,14739.0, , ,9.9, ,50.0, ,30.0, ,20.0, 
145,29.77,,20120604.0,8.3, ,47.0, ,10.6, ,51.0, ,  T, , , , , ,AA, ,86.0, ,29.77, ,FEW015 BKN021 OVC055, ,29.74, ,11.0,1754.0, , ,10.0, ,14739.0,-RA, ,9.4, ,49.0, ,40.0, ,17.0, 
146,29.79,,20120604.0,8.0, ,46.0, ,11.0, ,52.0, , , , , , , ,SP, ,80.0, ,M, ,SCT017 BKN035 OVC060, ,29.76, ,11.0,1826.0,25.0, ,10.0, ,14739.0, , ,9.4, ,49.0, ,30.0, ,21.0, 
147,29.79,,20120604.0,7.8, ,46.0, ,10.6, ,51.0, ,  T, ,16.0, ,3.0, ,AA, ,83.0, ,29.79, ,SCT018 BKN050 OVC070, ,29.76, ,11.0,1854.0, , ,10.0, ,14739.0, , ,9.1, ,49.0, ,30.0, ,15.0, 
148,29.79,,20120604.0,7.8, ,46.0, ,10.0, ,50.0, ,  T, , , , , ,AA, ,86.0, ,29.79, ,FEW015 BKN033 OVC043, ,29.76, ,11.0,1954.0, , ,10.0, ,14739.0,-RA, ,8.8, ,48.0, ,10.0, ,14.0, 
149,29.8,,20120604.0,8.3, ,47.0, ,10.0, ,50.0, ,  T, , , , , ,AA, ,90.0, ,29.8, ,FEW012 BKN034 OVC047, ,29.77, ,11.0,2054.0, , ,10.0, ,14739.0,-RA, ,9.1, ,48.0, ,360.0, ,10.0, 
150,29.8,,20120604.0,8.0, ,46.0, ,10.0, ,50.0, , , , , , , ,SP, ,86.0, ,M, ,BKN026 OVC034, ,29.77, ,11.0,2109.0, , ,10.0, ,14739.0,-RA, ,8.8, ,48.0, ,360.0, ,10.0, 
151,29.8,,20120604.0,8.0, ,46.0, ,10.0, ,50.0, , , , , , , ,SP, ,86.0, ,M, ,SCT009 BKN021 OVC033, ,29.77, ,11.0,2143.0, , ,7.0, ,14739.0,-RA, ,8.8, ,48.0, ,340.0, ,9.0, 
152,29.8,,20120604.0,8.3, ,47.0, ,10.0, ,50.0, ,0.01, ,3.0, ,0.0, ,AA, ,90.0, ,29.8, ,FEW009 BKN021 OVC033, ,29.77, ,11.0,2154.0, , ,6.0, ,14739.0,BR, ,9.1, ,48.0, ,340.0, ,10.0, 
153,29.8,,20120604.0,8.9, ,48.0, ,10.0, ,50.0, ,  T, , , , , ,AA, ,93.0, ,29.8, ,FEW012 BKN023 OVC035, ,29.77, ,11.0,2254.0, , ,10.0, ,14739.0, , ,9.4, ,49.0, ,340.0, ,9.0, 
154,29.8,,20120604.0,9.0, ,48.0, ,10.0, ,50.0, , , , , , , ,SP, ,93.0, ,M, ,FEW008 BKN022 OVC035, ,29.77, ,11.0,2309.0, , ,10.0, ,14739.0, , ,9.4, ,49.0, ,360.0, ,9.0, 
155,29.79,,20120604.0,8.9, ,48.0, ,10.0, ,50.0, , , , , , , ,AA, ,93.0, ,29.79, ,FEW008 BKN022 OVC035, ,29.76, ,11.0,2354.0, , ,10.0, ,14739.0, , ,9.4, ,49.0, ,350.0, ,7.0, 
156,29.78,,20120605.0,8.9, ,48.0, ,10.0, ,50.0, ,0.06,s,5.0, ,8.0, ,AA, ,93.0, ,29.78, ,FEW011 BKN022 OVC037, ,29.75, ,11.0,54.0, , ,4.0, ,14739.0,RA BR, ,9.4, ,49.0, ,360.0, ,7.0, 
157,29.78,,20120605.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,FEW008 BKN015 OVC030, ,29.75, ,11.0,119.0, , ,5.0, ,14739.0,-RA BR, ,9.9, ,50.0, ,40.0, ,15.0, 
158,29.78,,20120605.0,8.3, ,47.0, ,10.6, ,51.0, ,0.02, , , , , ,AA, ,86.0, ,29.78, ,FEW008 BKN020 OVC040, ,29.75, ,11.0,154.0,23.0, ,10.0, ,14739.0, , ,9.4, ,49.0, ,30.0, ,17.0, 
159,29.78,,20120605.0,8.0, ,46.0, ,11.0, ,52.0, , , , , , , ,SP, ,80.0, ,M, ,BKN036 OVC110, ,29.75, ,11.0,219.0, , ,10.0, ,14739.0, , ,9.4, ,49.0, ,40.0, ,14.0, 
160,29.78,,20120605.0,8.3, ,47.0, ,10.6, ,51.0, , , , , , , ,AA, ,86.0, ,29.78, ,SCT017 BKN034 OVC045, ,29.75, ,11.0,254.0, , ,10.0, ,14739.0, , ,9.4, ,49.0, ,350.0, ,7.0, 
161,29.79,,20120605.0,8.9, ,48.0, ,10.6, ,51.0, ,  T, ,1.0, ,3.0, ,AA, ,90.0, ,29.78, ,SCT012 BKN032 OVC036, ,29.76, ,11.0,354.0, , ,7.0, ,14739.0, , ,9.7, ,49.0, ,350.0, ,8.0, 
162,29.8,,20120605.0,8.3, ,47.0, ,10.6, ,51.0, , , , , , , ,AA, ,86.0, ,29.79, ,FEW012 SCT027 OVC047, ,29.77, ,11.0,454.0, , ,10.0, ,14739.0, , ,9.4, ,49.0, ,350.0, ,10.0, 
163,29.81,,20120605.0,9.0, ,48.0, ,11.0, ,52.0, , , , , , , ,SP, ,86.0, ,M, ,SCT017 BKN027 OVC047, ,29.78, ,11.0,552.0, , ,10.0, ,14739.0, , ,9.9, ,50.0, ,10.0, ,7.0, 
164,29.81,,20120605.0,8.9, ,48.0, ,10.6, ,51.0, ,  T, , , , , ,AA, ,90.0, ,29.81, ,SCT017 BKN027 OVC047, ,29.78, ,11.0,554.0, , ,10.0, ,14739.0, , ,9.7, ,49.0, ,360.0, ,8.0, 
165,29.82,,20120605.0,8.0, ,46.0, ,10.0, ,50.0, , , , , , , ,SP, ,86.0, ,M, ,BKN012 BKN016 OVC025, ,29.79, ,11.0,609.0, , ,2.5, ,14739.0,RA BR, ,8.8, ,48.0, ,10.0, ,11.0, 
166,29.83,,20120605.0,8.0, ,46.0, ,10.0, ,50.0, , , , , , , ,SP, ,86.0, ,M, ,BKN012 OVC017, ,29.8, ,11.0,622.0, , ,4.0, ,14739.0,-RA BR, ,8.8, ,48.0, ,50.0, ,11.0, 
167,29.84,,20120605.0,8.3, ,47.0, ,10.0, ,50.0, ,0.03, ,16.0, ,3.0, ,AA, ,90.0, ,29.83, ,BKN014 BKN018 OVC024, ,29.81, ,11.0,654.0, , ,5.0, ,14739.0,-RA BR, ,9.1, ,48.0, ,50.0, ,9.0, 
168,29.86,,20120605.0,8.0, ,46.0, ,10.0, ,50.0, , , , , , , ,SP, ,86.0, ,M, ,SCT010 BKN024 OVC029, ,29.83, ,11.0,740.0, , ,10.0, ,14739.0,-RA, ,8.8, ,48.0, ,20.0, ,13.0, 
169,29.86,,20120605.0,8.3, ,47.0, ,10.0, ,50.0, ,0.02, , , , , ,AA, ,90.0, ,29.85, ,SCT014 BKN025 OVC033, ,29.83, ,11.0,754.0, , ,10.0, ,14739.0, , ,9.1, ,48.0, ,20.0, ,10.0, 
170,29.87,,20120605.0,8.3, ,47.0, ,10.6, ,51.0, , , , , , , ,AA, ,86.0, ,29.86, ,SCT014 BKN025 OVC032, ,29.84, ,11.0,854.0, , ,10.0, ,14739.0, , ,9.4, ,49.0, ,10.0, ,11.0, 
171,29.87,,20120605.0,7.8, ,46.0, ,11.1, ,52.0, ,  T, ,13.0, ,1.0, ,AA, ,80.0, ,29.87, ,OVC018, ,29.84, ,11.0,954.0,20.0, ,10.0, ,14739.0, , ,9.4, ,49.0, ,40.0, ,16.0, 
172,29.89,,20120605.0,7.8, ,46.0, ,11.7, ,53.0, ,  T, , , , , ,AA, ,77.0, ,29.88, ,OVC018, ,29.86, ,11.0,1054.0, , ,10.0, ,14739.0, , ,9.7, ,49.0, ,30.0, ,11.0, 
173,29.89,,20120605.0,7.8, ,46.0, ,12.2, ,54.0, , , , , , , ,AA, ,75.0, ,29.89, ,OVC020, ,29.86, ,11.0,1154.0, , ,10.0, ,14739.0, , ,9.9, ,50.0, ,30.0, ,14.0, 
174,29.9,,20120605.0,8.3, ,47.0, ,12.8, ,55.0, , , ,8.0, ,1.0, ,AA, ,75.0, ,29.89, ,OVC022, ,29.87, ,11.0,1254.0, , ,10.0, ,14739.0, , ,10.4, ,51.0, ,10.0, ,6.0, 
175,29.9,,20120605.0,8.3, ,47.0, ,12.2, ,54.0, , , , , , , ,AA, ,77.0, ,29.9, ,OVC020, ,29.87, ,11.0,1354.0, , ,10.0, ,14739.0, , ,10.2, ,50.0, ,10.0, ,10.0, 
176,29.9,,20120605.0,8.0, ,46.0, ,13.0, ,55.0, , , , , , , ,SP, ,72.0, ,M, ,SCT020 OVC031, ,29.87, ,11.0,1417.0, , ,10.0, ,14739.0, , ,10.2, ,50.0, ,50.0, ,9.0, 
177,29.9,,20120605.0,8.3, ,47.0, ,12.2, ,54.0, , , , , , , ,AA, ,77.0, ,29.9, ,SCT020 OVC031, ,29.87, ,11.0,1454.0, , ,10.0, ,14739.0, , ,10.2, ,50.0, ,VR , ,7.0, 
178,29.9,,20120605.0,8.0, ,46.0, ,13.0, ,55.0, , , , , , , ,SP, ,72.0, ,M, ,OVC027, ,29.87, ,11.0,1501.0, , ,10.0, ,14739.0, , ,10.2, ,50.0, ,20.0, ,9.0, 
179,29.9,,20120605.0,9.0, ,48.0, ,13.0, ,55.0, , , , , , , ,SP, ,77.0, ,M, ,FEW020 SCT027 OVC036, ,29.87, ,11.0,1552.0, , ,10.0, ,14739.0, , ,10.7, ,51.0, ,60.0, ,7.0, 
180,29.9,,20120605.0,8.9, ,48.0, ,12.8, ,55.0, , , ,1.0, ,0.0, ,AA, ,77.0, ,29.9, ,FEW020 SCT029 OVC036, ,29.87, ,11.0,1554.0, , ,10.0, ,14739.0, , ,10.7, ,51.0, ,30.0, ,8.0, 
181,29.9,,20120605.0,9.0, ,48.0, ,12.0, ,54.0, , , , , , , ,SP, ,80.0, ,M, ,SCT016 OVC027, ,29.87, ,11.0,1652.0, , ,10.0, ,14739.0, , ,10.5, ,51.0, ,60.0, ,10.0, 
182,29.9,,20120605.0,8.9, ,48.0, ,12.2, ,54.0, , , , , , , ,AA, ,80.0, ,29.9, ,SCT016 OVC027, ,29.87, ,11.0,1654.0, , ,10.0, ,14739.0, , ,10.5, ,51.0, ,50.0, ,9.0, 
183,29.91,,20120605.0,8.9, ,48.0, ,12.2, ,54.0, , , , , , , ,AA, ,80.0, ,29.91, ,FEW016 OVC026, ,29.88, ,11.0,1754.0, , ,10.0, ,14739.0, , ,10.5, ,51.0, ,60.0, ,6.0, 
184,29.92,,20120605.0,9.0, ,48.0, ,12.0, ,54.0, , , , , , , ,SP, ,80.0, ,M, ,FEW025 BKN031 BKN041, ,29.89, ,11.0,1818.0, , ,10.0, ,14739.0, , ,10.5, ,51.0, ,60.0, ,3.0, 
185,29.92,,20120605.0,8.9, ,48.0, ,12.2, ,54.0, , , ,7.0, ,3.0, ,AA, ,80.0, ,29.92, ,FEW025 BKN031 BKN041, ,29.89, ,11.0,1854.0, , ,10.0, ,14739.0, , ,10.5, ,51.0, ,0.0, ,0.0, 
186,29.93,,20120605.0,8.9, ,48.0, ,11.7, ,53.0, , , , , , , ,AA, ,83.0, ,29.93, ,SCT018 SCT033 SCT070, ,29.9, ,11.0,1954.0, , ,10.0, ,14739.0, , ,10.2, ,50.0, ,0.0, ,0.0, 
187,29.94,,20120605.0,8.3, ,47.0, ,10.6, ,51.0, , , , , , , ,AA, ,86.0, ,29.94, ,FEW018 SCT033, ,29.91, ,11.0,2054.0, , ,10.0, ,14739.0, , ,9.4, ,49.0, ,200.0, ,3.0, 
188,29.94,,20120605.0,9.4, ,49.0, ,11.1, ,52.0, , , ,7.0, ,1.0, ,AA, ,90.0, ,29.94, ,FEW018 SCT033, ,29.91, ,11.0,2154.0, , ,10.0, ,14739.0, , ,10.2, ,50.0, ,220.0, ,5.0, 
189,29.94,,20120605.0,9.4, ,49.0, ,11.7, ,53.0, , , , , , , ,AA, ,86.0, ,29.94, ,BKN050 OVC070, ,29.91, ,11.0,2254.0, , ,10.0, ,14739.0, , ,10.5, ,51.0, ,260.0, ,6.0, 
190,29.95,,20120605.0,8.9, ,48.0, ,11.7, ,53.0, , , , , , , ,AA, ,83.0, ,29.94, ,FEW055 OVC085, ,29.92, ,11.0,2354.0, , ,10.0, ,14739.0, , ,10.2, ,50.0, ,210.0, ,3.0, 
191,29.94,,20120606.0,8.9, ,48.0, ,11.1, ,52.0, , , ,2.0, ,8.0, ,AA, ,86.0, ,29.93, ,CLR, ,29.91, ,11.0,54.0, , ,10.0, ,14739.0, , ,9.9, ,50.0, ,0.0, ,0.0, 
192,29.93,,20120606.0,8.9, ,48.0, ,11.1, ,52.0, , , , , , , ,AA, ,86.0, ,29.93, ,CLR, ,29.9, ,11.0,154.0, , ,10.0, ,14739.0, , ,9.9, ,50.0, ,290.0, ,5.0, 
193,29.94,,20120606.0,9.4, ,49.0, ,11.7, ,53.0, , , , , , , ,AA, ,86.0, ,29.93, ,OVC080, ,29.91, ,11.0,254.0, , ,10.0, ,14739.0, , ,10.5, ,51.0, ,290.0, ,6.0, 
194,29.95,,20120606.0,9.4, ,49.0, ,11.7, ,53.0, , , ,3.0, ,3.0, ,AA, ,86.0, ,29.95, ,OVC075, ,29.92, ,11.0,354.0, , ,10.0, ,14739.0, , ,10.5, ,51.0, ,300.0, ,6.0, 
195,29.95,,20120606.0,9.4, ,49.0, ,12.2, ,54.0, , , , , , , ,AA, ,83.0, ,29.95, ,BKN080, ,29.92, ,11.0,454.0, , ,10.0, ,14739.0, , ,10.7, ,51.0, ,320.0, ,7.0, 
196,29.96,,20120606.0,10.0, ,50.0, ,12.8, ,55.0, , , , , , , ,AA, ,83.0, ,29.96, ,BKN075, ,29.93, ,11.0,554.0, , ,10.0, ,14739.0, , ,11.3, ,52.0, ,360.0, ,5.0, 
197,29.98,,20120606.0,10.0, ,50.0, ,13.3, ,56.0, , , ,10.0, ,3.0, ,AA, ,80.0, ,29.98, ,SCT050 BKN080, ,29.95, ,11.0,654.0, , ,10.0, ,14739.0, , ,11.5, ,53.0, ,70.0, ,5.0, 
198,29.99,,20120606.0,10.0, ,50.0, ,13.9, ,57.0, ,  T, , , , , ,AA, ,78.0, ,29.99, ,FEW048 BKN070 OVC085, ,29.96, ,11.0,754.0, , ,10.0, ,14739.0, , ,11.8, ,53.0, ,60.0, ,6.0, 
199,29.99,,20120606.0,10.0, ,50.0, ,14.4, ,58.0, ,  T, , , , , ,AA, ,75.0, ,29.99, ,BKN048 BKN065 BKN085, ,29.96, ,11.0,854.0, , ,10.0, ,14739.0, , ,12.0, ,54.0, ,90.0, ,6.0, 
